purchase_order_id,customer_id,amount,order_date
1000,3,37133,2015-06-21
1001,6,36073,2015-06-06
1002,1,12120,2015-06-20
1003,1,39966,2015-06-12
1004,3,35121,2015-06-27
1005,2,6301,2015-06-26
1006,9,33278,2015-06-16
1007,5,26107,2015-06-16
1008,6,7010,2015-06-25
1009,2,48168,2015-06-12
1010,9,46058,2015-06-19
1011,2,12967,2015-06-16
1012,4,10920,2015-06-30
1013,7,46328,2015-06-07
1014,5,34687,2015-06-30
1015,5,25265,2015-06-12
1016,9,4045,2015-06-09
1017,2,7454,2015-06-08
1018,1,45974,2015-06-24
1019,9,34025,2015-06-23
1020,7,25229,2015-06-08
1021,1,3636,2015-06-09
1022,5,11002,2015-06-30
1023,3,12298,2015-06-10
1024,9,44234,2015-06-08
1025,6,34871,2015-06-09
1026,1,26698,2015-06-09
1027,2,44761,2015-06-21
1028,5,25801,2015-06-14
1029,6,26268,2015-06-28
1030,9,4684,2015-06-22
1031,8,32060,2015-06-08
1032,4,23322,2015-06-20
1033,3,7473,2015-06-07
1034,2,5555,2015-06-20
1035,8,9151,2015-06-09
1036,2,6572,2015-06-10
1037,2,18634,2015-06-28
1038,3,33453,2015-06-06
1039,1,34483,2015-06-12
1040,9,22755,2015-06-11
1041,3,35156,2015-06-07
1042,6,11435,2015-06-16
1043,1,47119,2015-06-12
1044,2,22574,2015-06-30
1045,9,41686,2015-06-03
1046,9,49267,2015-06-13
1047,2,12853,2015-06-24
1048,1,44610,2015-06-07
1049,2,12882,2015-06-05
1050,8,25600,2015-06-18
1051,3,42687,2015-06-11
1052,9,42114,2015-06-05
1053,2,38131,2015-06-25
1054,5,34824,2015-06-04
1055,2,48421,2015-06-25
1056,1,15182,2015-06-14
1057,7,38008,2015-06-07
1058,2,4395,2015-06-12
1059,8,48718,2015-06-27
1060,1,8214,2015-06-13
1061,8,7677,2015-06-18
1062,9,10821,2015-06-25
1063,3,28547,2015-07-01
1064,8,47050,2015-06-12
1065,8,26387,2015-06-09
1066,1,23393,2015-06-08
1067,8,21310,2015-06-03
1068,1,25138,2015-06-27
1069,1,3048,2015-06-22
1070,3,21034,2015-06-26
1071,3,37003,2015-06-22
1072,1,29546,2015-06-26
1073,7,11989,2015-06-22
1074,9,33559,2015-06-05
1075,7,43909,2015-06-17
1076,9,29856,2015-06-13
1077,6,22007,2015-06-07
1078,3,44797,2015-06-06
1079,6,286,2015-06-13
1080,6,38828,2015-06-11
1081,4,24174,2015-06-17
1082,4,21945,2015-06-23
1083,6,11723,2015-06-30
1084,6,10,2015-06-18
1085,3,14057,2015-06-29
1086,8,24946,2015-06-22
1087,7,8964,2015-06-03
1088,5,20286,2015-06-14
1089,6,43133,2015-06-10
1090,2,38172,2015-06-25
1091,8,44930,2015-06-29
1092,4,36131,2015-07-01
1093,4,25400,2015-06-06
1094,6,37686,2015-06-16
1095,5,24079,2015-06-13
1096,8,45761,2015-06-19
1097,7,37958,2015-06-23
1098,2,4422,2015-07-01
1099,6,27475,2015-06-19
1100,6,47864,2015-06-15
1101,6,9281,2015-06-19
1102,4,3683,2015-06-22
1103,5,7781,2015-06-30
1104,5,43162,2015-06-18
1105,1,28021,2015-06-05
1106,6,23971,2015-06-15
1107,1,24440,2015-06-21
1108,1,18384,2015-06-18
1109,3,30273,2015-06-18
1110,7,9728,2015-06-18
1111,9,16094,2015-06-21
1112,2,49283,2015-06-26
1113,2,12227,2015-06-22
1114,9,19734,2015-06-10
1115,3,22010,2015-06-29
1116,1,14767,2015-06-22
1117,6,2574,2015-06-17
1118,4,29285,2015-06-12
1119,3,32402,2015-06-24
1120,2,9106,2015-06-16
1121,1,29490,2015-06-26
1122,9,32298,2015-06-25
1123,2,18712,2015-06-18
1124,9,6395,2015-06-24
1125,8,13074,2015-06-07
1126,9,45548,2015-06-29
1127,9,49335,2015-06-16
1128,8,46534,2015-06-06
1129,9,1957,2015-06-09
1130,8,30430,2015-06-19
1131,5,39121,2015-06-16
1132,1,23001,2015-06-03
1133,3,6834,2015-06-20
1134,4,25446,2015-06-20
1135,8,35044,2015-06-18
1136,2,48379,2015-06-21
1137,2,38987,2015-06-29
1138,2,10146,2015-06-14
1139,7,45510,2015-06-28
1140,3,45658,2015-07-01
1141,5,40536,2015-06-25
1142,8,16359,2015-06-11
1143,5,16208,2015-06-13
1144,7,38968,2015-06-21
1145,8,23935,2015-06-29
1146,5,33411,2015-06-05
1147,9,43806,2015-06-03
1148,7,23546,2015-06-24
1149,6,20136,2015-06-25
1150,3,48542,2015-06-21
1151,3,3431,2015-06-13
1152,2,39320,2015-06-25
1153,8,16330,2015-06-23
1154,1,9065,2015-06-06
1155,4,99,2015-06-15
1156,4,2077,2015-06-22
1157,4,44626,2015-06-06
1158,9,43953,2015-06-23
1159,8,29151,2015-06-28
1160,9,38788,2015-06-25
1161,3,39219,2015-06-28
1162,2,27200,2015-06-03
1163,8,5409,2015-06-10
1164,8,30509,2015-06-24
1165,3,29997,2015-06-25
1166,4,23105,2015-06-14
1167,7,12848,2015-06-26
1168,6,36732,2015-06-11
1169,7,32098,2015-06-16
1170,5,41886,2015-06-12
1171,4,3106,2015-06-06
1172,1,30911,2015-06-12
1173,6,39907,2015-06-24
1174,6,22178,2015-06-23
1175,5,26019,2015-06-08
1176,7,4300,2015-06-24
1177,5,41177,2015-06-10
1178,8,21294,2015-06-16
1179,1,7079,2015-06-15
1180,2,46304,2015-06-03
1181,8,45670,2015-06-21
1182,5,25031,2015-06-08
1183,1,24048,2015-06-24
1184,1,9530,2015-06-08
1185,8,5164,2015-06-25
1186,6,7322,2015-06-25
1187,5,41524,2015-06-11
1188,5,38163,2015-06-03
1189,6,14553,2015-06-16
1190,3,23306,2015-06-05
1191,7,23335,2015-06-07
1192,8,9885,2015-06-21
1193,1,35063,2015-06-14
1194,8,28932,2015-06-14
1195,6,47555,2015-06-20
1196,4,23724,2015-06-06
1197,9,46868,2015-07-01
1198,1,13666,2015-06-30
1199,7,2517,2015-06-06
1200,7,47070,2015-06-15
1201,2,47395,2015-06-17
1202,1,1157,2015-06-26
1203,4,22510,2015-06-05
1204,8,34175,2015-06-27
1205,2,28820,2015-06-12
1206,5,5663,2015-06-10
1207,2,22032,2015-06-27
1208,7,22676,2015-06-14
1209,5,16234,2015-06-03
1210,9,23160,2015-06-07
1211,5,6906,2015-06-27
1212,2,16836,2015-06-03
1213,4,33591,2015-06-25
1214,7,27981,2015-06-04
1215,3,30165,2015-06-15
1216,1,18862,2015-06-19
1217,4,4305,2015-06-14
1218,4,8778,2015-06-26
1219,1,37854,2015-06-07
1220,6,42204,2015-06-14
1221,6,18642,2015-06-23
1222,4,31435,2015-06-11
1223,4,31915,2015-06-14
1224,5,33099,2015-06-12
1225,4,38032,2015-06-17
1226,6,8707,2015-06-17
1227,5,45270,2015-06-19
1228,7,36184,2015-06-19
1229,7,24,2015-06-16
1230,2,25792,2015-06-20
1231,6,4560,2015-06-08
1232,1,33511,2015-06-05
1233,9,33287,2015-06-29
1234,9,5116,2015-06-22
1235,5,16156,2015-06-21
1236,4,10136,2015-06-05
1237,2,37042,2015-06-22
1238,6,11788,2015-06-09
1239,9,47398,2015-06-30
1240,8,5621,2015-06-25
1241,7,7449,2015-06-21
1242,2,7540,2015-06-16
1243,6,34495,2015-06-12
1244,3,7280,2015-06-28
1245,5,44495,2015-06-10
1246,7,22494,2015-06-04
1247,1,39027,2015-06-17
1248,7,31323,2015-06-18
1249,9,6158,2015-06-20
1250,7,26548,2015-06-04
1251,5,46695,2015-06-22
1252,7,4595,2015-06-16
1253,5,4218,2015-06-26
1254,2,40381,2015-06-24
1255,9,45025,2015-06-03
1256,8,11165,2015-06-25
1257,6,12700,2015-06-05
1258,4,30452,2015-07-01
1259,9,19353,2015-06-15
1260,8,23832,2015-06-12
1261,4,44072,2015-06-25
1262,8,12226,2015-06-25
1263,9,12888,2015-06-09
1264,6,20167,2015-06-13
1265,9,5305,2015-06-26
1266,6,5380,2015-06-18
1267,7,29282,2015-06-15
1268,4,46879,2015-06-28
1269,5,31348,2015-06-06
1270,9,38809,2015-06-29
1271,6,2167,2015-06-12
1272,5,4513,2015-07-01
1273,5,54,2015-06-11
1274,1,44721,2015-06-08
1275,7,24136,2015-06-06
1276,1,12196,2015-06-18
1277,6,39524,2015-06-19
1278,4,18052,2015-06-07
1279,1,44017,2015-06-30
1280,5,55,2015-06-09
1281,3,18047,2015-06-21
1282,4,17674,2015-06-09
1283,5,35384,2015-06-08
1284,5,40330,2015-06-20
1285,2,5219,2015-07-01
1286,9,11494,2015-06-12
1287,7,47557,2015-06-03
1288,1,23577,2015-06-29
1289,8,30982,2015-06-07
1290,9,23961,2015-06-04
1291,8,30708,2015-06-22
1292,3,39007,2015-06-28
1293,1,13569,2015-06-16
1294,7,27408,2015-06-22
1295,1,17322,2015-06-23
1296,3,5998,2015-06-03
1297,9,22965,2015-06-24
1298,3,10020,2015-06-20
1299,1,42130,2015-06-15
1300,1,32056,2015-06-15
1301,2,21800,2015-06-14
1302,3,24508,2015-06-20
1303,6,43809,2015-06-06
1304,1,31115,2015-06-25
1305,6,16679,2015-06-20
1306,5,19381,2015-06-03
1307,1,37185,2015-06-19
1308,7,16651,2015-06-08
1309,3,9822,2015-06-08
1310,8,6411,2015-06-13
1311,3,28937,2015-06-03
1312,4,49813,2015-06-10
1313,5,11401,2015-06-06
1314,7,4177,2015-06-13
1315,9,15910,2015-07-01
1316,3,2819,2015-06-08
1317,8,38496,2015-06-26
1318,2,39526,2015-06-03
1319,2,27685,2015-06-15
1320,8,39575,2015-06-10
1321,4,19618,2015-06-20
1322,6,30289,2015-06-11
1323,2,24509,2015-06-23
1324,7,42320,2015-06-26
1325,9,43161,2015-06-25
1326,5,39014,2015-06-22
1327,2,37119,2015-06-15
1328,1,48101,2015-06-03
1329,3,40044,2015-06-18
1330,6,49361,2015-06-19
1331,1,18912,2015-06-24
1332,9,6052,2015-06-26
1333,4,49460,2015-06-14
1334,6,45628,2015-06-04
1335,9,5487,2015-06-23
1336,9,30169,2015-06-25
1337,7,44173,2015-06-30
1338,6,13613,2015-06-26
1339,6,30518,2015-06-08
1340,5,47169,2015-06-17
1341,4,33714,2015-06-11
1342,3,41783,2015-06-09
1343,7,19671,2015-06-05
1344,7,17223,2015-06-03
1345,1,17954,2015-06-12
1346,8,41685,2015-06-29
1347,7,48177,2015-06-11
1348,1,42867,2015-06-06
1349,8,12272,2015-06-16
1350,8,36639,2015-06-24
1351,5,12248,2015-06-04
1352,7,16287,2015-06-06
1353,8,9309,2015-06-04
1354,8,42046,2015-06-30
1355,5,38424,2015-06-12
1356,7,35681,2015-06-19
1357,2,44575,2015-06-09
1358,6,19022,2015-06-23
1359,1,30990,2015-06-19
1360,1,47127,2015-06-08
1361,9,13113,2015-06-17
1362,6,12046,2015-06-04
1363,3,41975,2015-06-11
1364,5,41986,2015-06-14
1365,6,11781,2015-06-23
1366,8,11265,2015-06-05
1367,3,9889,2015-06-28
1368,8,1869,2015-06-18
1369,1,44957,2015-06-25
1370,6,49692,2015-07-01
1371,1,38362,2015-06-08
1372,6,7581,2015-06-18
1373,2,41647,2015-06-11
1374,4,18131,2015-06-09
1375,4,24045,2015-06-21
1376,9,24604,2015-06-03
1377,1,18972,2015-06-20
1378,5,47700,2015-06-11
1379,9,24700,2015-06-13
1380,7,28112,2015-06-05
1381,1,11655,2015-06-06
1382,2,30295,2015-06-08
1383,3,2953,2015-06-28
1384,2,15755,2015-06-07
1385,9,30809,2015-06-04
1386,9,18467,2015-06-08
1387,8,20303,2015-06-24
1388,5,47628,2015-06-29
1389,3,43277,2015-06-27
1390,8,45289,2015-06-10
1391,4,42993,2015-06-04
1392,3,10196,2015-06-14
1393,3,15072,2015-06-23
1394,3,25319,2015-06-18
1395,5,28393,2015-06-25
1396,5,48607,2015-06-20
1397,3,13981,2015-06-21
1398,7,38293,2015-06-03
1399,3,22076,2015-06-06
1400,1,17222,2015-06-04
1401,8,22720,2015-06-13
1402,9,6821,2015-06-13
1403,6,9047,2015-06-30
1404,5,6383,2015-06-12
1405,9,39039,2015-06-20
1406,7,4663,2015-06-13
1407,2,2952,2015-06-29
1408,3,39154,2015-06-18
1409,9,5009,2015-06-22
1410,9,34017,2015-06-14
1411,6,31801,2015-06-19
1412,8,1540,2015-06-07
1413,4,31830,2015-06-28
1414,6,22601,2015-06-07
1415,2,25646,2015-06-21
1416,4,49789,2015-06-24
1417,6,14419,2015-06-08
1418,1,19469,2015-06-03
1419,4,434,2015-06-03
1420,1,49209,2015-06-13
1421,9,18296,2015-06-25
1422,2,27108,2015-06-10
1423,2,34441,2015-06-24
1424,4,35551,2015-06-08
1425,8,7541,2015-06-13
1426,8,30741,2015-06-23
1427,4,12931,2015-06-30
1428,4,22643,2015-06-26
1429,1,23558,2015-06-24
1430,1,42519,2015-06-30
1431,3,1290,2015-06-13
1432,2,43261,2015-06-25
1433,2,23194,2015-06-03
1434,5,5118,2015-06-13
1435,1,37420,2015-06-28
1436,6,24472,2015-06-09
1437,4,19024,2015-06-07
1438,2,47647,2015-06-15
1439,8,43221,2015-06-16
1440,5,30052,2015-06-20
1441,4,31693,2015-06-13
1442,5,42311,2015-06-25
1443,4,23844,2015-06-21
1444,1,44605,2015-06-22
1445,7,26613,2015-06-07
1446,3,34446,2015-06-16
1447,2,14268,2015-06-15
1448,7,23210,2015-06-20
1449,7,19254,2015-06-25
1450,7,34973,2015-06-13
1451,1,29756,2015-06-04
1452,8,37620,2015-06-07
1453,4,3678,2015-06-28
1454,5,43590,2015-06-27
1455,1,47757,2015-06-12
1456,5,49058,2015-06-21
1457,7,35735,2015-06-19
1458,5,24828,2015-06-10
1459,7,37519,2015-06-16
1460,2,29863,2015-06-03
1461,9,23272,2015-06-07
1462,9,49324,2015-06-12
1463,6,36065,2015-07-01
1464,1,39522,2015-06-17
1465,4,31022,2015-06-18
1466,5,16259,2015-06-20
1467,1,41500,2015-06-30
1468,8,8461,2015-06-06
1469,1,18195,2015-06-07
1470,1,12618,2015-06-23
1471,8,5867,2015-06-18
1472,7,13545,2015-06-29
1473,1,32753,2015-06-26
1474,9,38776,2015-06-27
1475,1,10584,2015-07-01
1476,3,21652,2015-06-28
1477,5,9708,2015-06-13
1478,5,41887,2015-06-07
1479,8,24475,2015-06-22
1480,2,33783,2015-06-11
1481,1,30559,2015-06-22
1482,3,12230,2015-06-17
1483,5,9144,2015-06-28
1484,9,20899,2015-06-10
1485,9,43899,2015-06-16
1486,4,13046,2015-06-24
1487,3,28277,2015-07-01
1488,6,23101,2015-07-01
1489,9,1394,2015-06-12
1490,2,36960,2015-06-24
1491,5,12246,2015-06-07
1492,1,32428,2015-06-27
1493,3,22542,2015-06-27
1494,2,21897,2015-07-01
1495,7,36376,2015-06-26
1496,6,30924,2015-06-08
1497,5,44748,2015-06-09
1498,6,4419,2015-06-26
1499,6,13301,2015-06-03
1500,2,12270,2015-06-07
1501,5,26691,2015-06-05
1502,3,49184,2015-06-24
1503,2,121,2015-06-30
1504,1,25663,2015-06-03
1505,6,21059,2015-06-08
1506,4,30950,2015-06-13
1507,3,45572,2015-06-05
1508,4,14489,2015-06-17
1509,5,49731,2015-06-17
1510,8,26776,2015-06-04
1511,4,49027,2015-06-06
1512,9,37127,2015-06-08
1513,1,20526,2015-06-07
1514,3,21898,2015-06-24
1515,5,3028,2015-06-09
1516,7,26565,2015-06-25
1517,8,42237,2015-06-07
1518,8,35633,2015-06-05
1519,6,36593,2015-06-18
1520,2,41186,2015-06-10
1521,4,22855,2015-06-23
1522,9,29286,2015-06-21
1523,4,40755,2015-06-19
1524,7,21598,2015-06-19
1525,3,5937,2015-06-30
1526,4,25873,2015-06-05
1527,7,32491,2015-06-30
1528,7,308,2015-06-26
1529,4,41076,2015-06-09
1530,6,48702,2015-06-24
1531,6,23690,2015-06-18
1532,2,49582,2015-06-27
1533,5,29323,2015-06-26
1534,8,4715,2015-06-11
1535,1,21130,2015-06-15
1536,8,15193,2015-06-30
1537,9,5508,2015-06-25
1538,6,23950,2015-06-08
1539,2,3436,2015-06-18
1540,1,22664,2015-06-18
1541,8,6704,2015-06-28
1542,2,3779,2015-06-13
1543,9,28750,2015-06-19
1544,4,38389,2015-06-13
1545,3,7415,2015-07-01
1546,3,10044,2015-06-25
1547,8,30022,2015-06-30
1548,9,46250,2015-06-09
1549,2,7363,2015-06-13
1550,2,46156,2015-06-12
1551,7,5562,2015-06-05
1552,4,8991,2015-06-30
1553,1,17935,2015-06-19
1554,8,44606,2015-06-17
1555,3,116,2015-06-04
1556,9,26575,2015-06-29
1557,3,37569,2015-06-05
1558,2,16481,2015-06-14
1559,5,40886,2015-06-05
1560,8,24444,2015-06-22
1561,5,4465,2015-06-05
1562,6,28805,2015-06-18
1563,4,45857,2015-06-06
1564,8,14733,2015-06-23
1565,7,17169,2015-07-01
1566,9,33042,2015-06-10
1567,1,23956,2015-06-07
1568,5,11321,2015-06-05
1569,1,25985,2015-06-12
1570,8,11007,2015-06-13
1571,8,40856,2015-06-17
1572,9,1984,2015-07-01
1573,5,47832,2015-06-24
1574,9,2631,2015-06-30
1575,4,12051,2015-06-13
1576,7,30779,2015-06-27
1577,7,23956,2015-06-25
1578,7,25363,2015-06-10
1579,5,16686,2015-06-05
1580,6,13773,2015-06-15
1581,4,6201,2015-06-21
1582,5,2856,2015-06-14
1583,1,34938,2015-06-07
1584,2,793,2015-06-29
1585,6,17322,2015-06-13
1586,7,1592,2015-06-05
1587,8,20284,2015-06-12
1588,5,23917,2015-06-03
1589,9,41930,2015-06-23
1590,1,41635,2015-06-14
1591,6,5081,2015-06-30
1592,3,24062,2015-06-21
1593,8,43104,2015-06-07
1594,7,28888,2015-06-23
1595,6,5890,2015-06-16
1596,8,23387,2015-06-21
1597,8,33042,2015-06-25
1598,3,16069,2015-06-04
1599,7,49367,2015-06-24
1600,6,40573,2015-06-07
1601,6,23447,2015-06-16
1602,1,21923,2015-06-11
1603,7,48987,2015-06-22
1604,6,42344,2015-06-10
1605,1,2814,2015-06-27
1606,2,9588,2015-06-15
1607,8,25661,2015-06-29
1608,8,39561,2015-06-05
1609,9,36221,2015-06-13
1610,3,22163,2015-06-03
1611,8,8165,2015-06-16
1612,5,12385,2015-06-26
1613,6,41483,2015-06-30
1614,2,1180,2015-06-25
1615,4,49981,2015-06-12
1616,4,22618,2015-06-25
1617,7,3769,2015-06-14
1618,1,23850,2015-06-25
1619,7,26644,2015-06-29
1620,8,3757,2015-06-19
1621,7,7996,2015-06-07
1622,4,25565,2015-06-27
1623,9,2026,2015-06-05
1624,5,11337,2015-06-23
1625,5,19974,2015-06-24
1626,2,30712,2015-06-26
1627,1,17912,2015-06-28
1628,8,43101,2015-06-25
1629,6,29558,2015-06-28
1630,6,11598,2015-06-20
1631,9,2581,2015-06-16
1632,8,21478,2015-06-03
1633,6,44828,2015-06-25
1634,6,43518,2015-06-18
1635,2,34422,2015-06-27
1636,6,29106,2015-06-15
1637,4,42417,2015-06-08
1638,1,13330,2015-06-28
1639,2,43056,2015-07-01
1640,9,27139,2015-06-18
1641,5,45862,2015-06-20
1642,3,5554,2015-06-20
1643,5,49383,2015-06-15
1644,4,6715,2015-06-18
1645,3,30772,2015-06-15
1646,9,24232,2015-06-19
1647,7,46257,2015-06-03
1648,8,3679,2015-06-26
1649,4,24499,2015-06-05
1650,4,46312,2015-07-01
1651,8,4961,2015-06-26
1652,2,31908,2015-06-20
1653,9,12167,2015-06-12
1654,2,4041,2015-06-28
1655,9,44175,2015-06-04
1656,1,10645,2015-06-12
1657,7,42207,2015-06-27
1658,3,45419,2015-06-05
1659,3,44576,2015-06-18
1660,9,22261,2015-06-22
1661,4,34297,2015-06-10
1662,5,6251,2015-06-06
1663,1,45430,2015-06-29
1664,3,6279,2015-06-14
1665,1,24420,2015-06-14
1666,8,9678,2015-06-19
1667,9,14451,2015-06-13
1668,8,7747,2015-06-13
1669,9,24415,2015-06-03
1670,5,40858,2015-06-10
1671,6,32474,2015-06-25
1672,3,28074,2015-06-27
1673,2,19047,2015-06-05
1674,4,26534,2015-06-10
1675,9,9333,2015-06-08
1676,8,3958,2015-06-26
1677,6,7187,2015-06-14
1678,7,28563,2015-06-20
1679,3,18495,2015-06-05
1680,4,28746,2015-07-01
1681,4,9348,2015-06-21
1682,5,6515,2015-06-13
1683,3,9895,2015-06-28
1684,6,21603,2015-06-25
1685,6,49891,2015-06-17
1686,8,26431,2015-07-01
1687,1,32178,2015-06-17
1688,3,29124,2015-06-24
1689,3,10439,2015-06-06
1690,4,3804,2015-06-06
1691,7,23979,2015-06-09
1692,5,27608,2015-06-28
1693,4,27132,2015-06-11
1694,7,30523,2015-06-13
1695,4,25815,2015-06-23
1696,6,40265,2015-06-12
1697,8,31424,2015-06-06
1698,5,37402,2015-06-24
1699,1,12261,2015-06-24
1700,9,10494,2015-06-28
1701,7,20951,2015-06-25
1702,4,15979,2015-06-24
1703,1,21014,2015-06-23
1704,6,7865,2015-06-25
1705,1,49147,2015-06-14
1706,7,16633,2015-06-17
1707,7,35839,2015-06-29
1708,4,23766,2015-07-01
1709,2,21096,2015-06-05
1710,9,30765,2015-06-30
1711,4,8672,2015-06-19
1712,4,34715,2015-06-20
1713,8,43850,2015-06-30
1714,9,29003,2015-06-10
1715,4,10795,2015-06-22
1716,9,24424,2015-06-04
1717,1,2410,2015-06-17
1718,3,1161,2015-06-13
1719,9,10242,2015-06-15
1720,2,37248,2015-06-16
1721,7,22696,2015-06-27
1722,9,24978,2015-06-12
1723,6,31181,2015-06-28
1724,7,13873,2015-06-07
1725,1,33145,2015-06-13
1726,6,9037,2015-06-25
1727,9,20268,2015-06-09
1728,5,7367,2015-06-21
1729,9,38069,2015-06-05
1730,6,13289,2015-07-01
1731,4,31706,2015-07-01
1732,1,17977,2015-06-07
1733,9,1951,2015-06-26
1734,3,15282,2015-06-25
1735,3,4804,2015-06-09
1736,6,41344,2015-06-29
1737,7,47759,2015-06-24
1738,3,49049,2015-06-04
1739,1,14184,2015-06-20
1740,6,33711,2015-06-12
1741,8,45570,2015-06-17
1742,8,1430,2015-06-15
1743,5,37412,2015-06-30
1744,7,38566,2015-06-21
1745,7,3709,2015-06-12
1746,2,45639,2015-06-16
1747,4,10339,2015-06-30
1748,6,37006,2015-06-12
1749,2,24098,2015-06-06
1750,8,37399,2015-06-22
1751,2,5030,2015-06-20
1752,3,35301,2015-06-19
1753,8,4968,2015-06-21
1754,3,16696,2015-06-07
1755,4,20129,2015-06-07
1756,5,38745,2015-06-27
1757,2,8464,2015-06-13
1758,1,12510,2015-06-04
1759,9,29368,2015-06-20
1760,6,38029,2015-06-25
1761,6,46343,2015-06-17
1762,1,31512,2015-06-06
1763,2,37746,2015-06-03
1764,6,27158,2015-06-05
1765,2,13420,2015-06-10
1766,6,32965,2015-06-13
1767,7,49819,2015-06-11
1768,4,41864,2015-06-22
1769,4,22206,2015-06-05
1770,7,42329,2015-06-06
1771,2,2269,2015-06-10
1772,8,39528,2015-06-13
1773,9,48226,2015-06-18
1774,7,31944,2015-06-05
1775,3,23434,2015-07-01
1776,2,34835,2015-06-25
1777,6,49564,2015-06-24
1778,7,8148,2015-06-14
1779,2,26549,2015-06-09
1780,8,11366,2015-06-18
1781,2,48443,2015-06-12
1782,4,35590,2015-06-16
1783,3,3192,2015-06-25
1784,3,29437,2015-06-14
1785,2,6948,2015-06-19
1786,9,29401,2015-06-13
1787,9,19544,2015-07-01
1788,3,41509,2015-06-04
1789,4,4430,2015-06-04
1790,5,14951,2015-06-28
1791,9,26493,2015-06-20
1792,1,22951,2015-07-01
1793,3,2916,2015-06-25
1794,7,43842,2015-06-21
1795,1,44022,2015-07-01
1796,4,9936,2015-06-23
1797,5,36265,2015-06-25
1798,7,49867,2015-06-17
1799,4,40018,2015-06-27
1800,9,28396,2015-06-27
1801,9,475,2015-06-10
1802,6,28511,2015-06-23
1803,8,12234,2015-06-25
1804,5,6760,2015-06-05
1805,3,18409,2015-06-19
1806,1,29852,2015-06-27
1807,9,13315,2015-06-11
1808,9,35388,2015-06-17
1809,6,38725,2015-06-17
1810,1,45177,2015-06-09
1811,6,18208,2015-06-25
1812,3,49933,2015-06-09
1813,2,42252,2015-06-13
1814,8,33504,2015-06-25
1815,3,44617,2015-06-13
1816,2,27933,2015-06-10
1817,2,36542,2015-06-18
1818,4,40830,2015-06-07
1819,2,24478,2015-07-01
1820,9,21177,2015-06-29
1821,6,27929,2015-06-05
1822,5,33552,2015-06-25
1823,9,15160,2015-06-27
1824,8,18996,2015-06-29
1825,4,28902,2015-06-18
1826,8,37684,2015-06-25
1827,8,32010,2015-06-05
1828,3,1743,2015-06-11
1829,2,28088,2015-06-09
1830,3,12448,2015-06-27
1831,3,47213,2015-06-29
1832,3,23459,2015-06-27
1833,1,29278,2015-06-23
1834,4,32503,2015-06-22
1835,1,39583,2015-06-09
1836,6,5792,2015-07-01
1837,6,23240,2015-06-28
1838,1,20306,2015-06-03
1839,1,47418,2015-07-01
1840,3,45248,2015-06-09
1841,6,43677,2015-06-18
1842,9,44867,2015-06-24
1843,4,19908,2015-06-16
1844,2,26115,2015-06-10
1845,1,45756,2015-06-24
1846,7,3537,2015-06-23
1847,2,16823,2015-06-12
1848,3,45369,2015-06-03
1849,2,45655,2015-06-06
1850,9,15589,2015-07-01
1851,9,37674,2015-06-19
1852,6,12339,2015-06-10
1853,9,3849,2015-06-16
1854,6,18091,2015-06-23
1855,6,15881,2015-06-21
1856,7,32970,2015-06-16
1857,9,15084,2015-06-12
1858,3,35935,2015-06-28
1859,8,25578,2015-06-12
1860,1,11285,2015-06-05
1861,1,25366,2015-06-11
1862,6,4823,2015-06-18
1863,4,39549,2015-06-12
1864,7,35396,2015-06-10
1865,5,14285,2015-06-10
1866,2,16480,2015-06-22
1867,5,30294,2015-06-22
1868,2,5463,2015-06-10
1869,3,39855,2015-06-22
1870,1,14580,2015-06-20
1871,5,19704,2015-06-15
1872,1,16772,2015-06-23
1873,8,19006,2015-06-09
1874,8,776,2015-06-16
1875,7,115,2015-06-11
1876,6,36190,2015-06-25
1877,9,17687,2015-06-29
1878,1,13040,2015-06-04
1879,8,12456,2015-06-14
1880,7,5967,2015-07-01
1881,6,44642,2015-06-28
1882,9,4099,2015-06-08
1883,6,22378,2015-06-14
1884,5,14586,2015-06-08
1885,1,30665,2015-06-10
1886,3,16938,2015-06-28
1887,7,39209,2015-06-13
1888,6,48076,2015-07-01
1889,4,25493,2015-06-13
1890,4,6229,2015-06-26
1891,1,43511,2015-07-01
1892,9,27840,2015-06-20
1893,4,12427,2015-06-12
1894,3,7684,2015-06-19
1895,3,34036,2015-06-23
1896,3,48613,2015-06-13
1897,9,4594,2015-06-25
1898,1,4267,2015-06-07
1899,6,47585,2015-06-27
1900,4,33406,2015-06-10
1901,9,21123,2015-07-01
1902,3,10872,2015-06-22
1903,2,2326,2015-06-13
1904,2,35499,2015-06-25
1905,4,8827,2015-06-18
1906,3,37180,2015-06-19
1907,5,8595,2015-06-29
1908,1,37651,2015-06-03
1909,7,9635,2015-06-30
1910,2,26147,2015-06-21
1911,7,46707,2015-06-13
1912,6,17557,2015-06-17
1913,2,49200,2015-06-08
1914,5,6503,2015-06-09
1915,6,19290,2015-06-06
1916,3,5783,2015-06-30
1917,7,20059,2015-06-13
1918,5,28958,2015-06-04
1919,2,10308,2015-06-09
1920,1,41588,2015-06-18
1921,7,41015,2015-06-17
1922,1,44146,2015-06-15
1923,5,26611,2015-06-21
1924,4,21611,2015-06-08
1925,1,32522,2015-06-14
1926,7,18598,2015-06-11
1927,8,35900,2015-06-22
1928,1,41130,2015-06-14
1929,7,23775,2015-06-13
1930,3,262,2015-06-18
1931,5,39110,2015-06-08
1932,5,42067,2015-06-04
